8,3.377308,0.000001,0
8,3.615951,0.000001,0
2,6.393609,0.000001,0
2,6.100279,0.000001,0
2,5.510865,0.000001,0
2,6.116326,0.000001,0
2,5.972891,0.000001,0
2,6.038619,0.000001,0
2,6.305803,0.000001,0
2,6.025494,0.000001,0
2,5.988671,0.000001,0
2,6.176950,0.000001,0
2,6.499029,0.000001,0
2,5.885652,0.000001,0
2,5.957630,0.000001,0
2,5.541489,0.000001,0
2,6.164190,0.000001,0
2,5.513678,0.000001,0
2,6.105285,0.000001,0
2,5.946432,0.000001,0
2,5.914193,0.000001,0
2,5.520917,0.000001,0
2,6.073618,0.000001,0
2,6.109398,0.000001,0
2,5.663207,0.000001,0
2,5.870183,0.000001,0
2,6.044764,0.000001,0
2,6.039244,0.000001,0
2,5.942110,0.000001,0
2,6.018619,0.000001,0
2,5.679353,0.000001,0
2,6.080389,0.000001,0
2,6.233251,0.000001,0
2,6.211377,0.000001,0
2,6.364343,0.000001,0
2,6.107108,0.000001,0
2,5.825184,0.000001,0
2,5.918933,0.000001,0
2,6.078149,0.000001,0
2,5.941849,0.000001,0
2,6.113045,0.000001,0
2,5.963568,0.000001,0
2,5.686071,0.000001,0
2,6.044608,0.000001,0
2,5.982421,0.000001,0
2,6.275126,0.000001,0
2,5.916797,0.000001,0
2,6.139555,0.000001,0
2,5.807528,0.000001,0
2,5.892058,0.000001,0
2,6.042733,0.000001,0
2,6.164399,0.000001,0
2,6.282313,0.000001,0
2,6.058358,0.000001,0
2,6.325906,0.000001,0
2,5.925808,0.000001,0
2,6.411843,0.000001,0
2,6.048358,0.000001,0
2,11.842501,0.000001,0
2,6.104034,0.000001,0
2,6.012785,0.000001,0
2,6.304657,0.000001,0
2,5.905443,0.000001,0
2,5.998463,0.000001,0
4,3.211313,0.000001,0
4,3.433810,0.000001,0
4,3.537871,0.000001,0
4,3.263708,0.000001,0
4,3.194855,0.000001,0
4,3.251312,0.000001,0
4,3.273917,0.000001,0
4,3.581256,0.000001,0
4,3.556621,0.000001,0
4,3.454175,0.000001,0
4,3.410477,0.000001,0
4,3.208032,0.000001,0
4,3.472456,0.000001,0
4,3.559225,0.000001,0
4,5.867997,0.000001,0
4,3.465476,0.000001,0
4,3.647297,0.000001,0
4,3.105325,0.000001,0
4,3.258500,0.000001,0
4,3.461362,0.000001,0
4,3.302197,0.000001,0
4,3.269333,0.000001,0
4,3.464903,0.000001,0
4,3.279854,0.000001,0
4,3.298239,0.000001,0
4,3.110793,0.000001,0
4,3.287250,0.000001,0
4,3.373810,0.000001,0
4,3.395009,0.000001,0
4,3.262563,0.000001,0
4,3.327666,0.000001,0
4,3.409280,0.000001,0
4,3.471882,0.000001,0
4,3.541308,0.000001,0
4,3.418446,0.000001,0
4,3.151835,0.000001,0
4,3.265167,0.000001,0
4,3.135532,0.000001,0
4,3.757087,0.000001,0
4,3.798129,0.000001,0
4,3.493185,0.000001,0
4,3.553444,0.000001,0
4,3.665005,0.000001,0
4,5.758520,0.000001,0
4,3.361364,0.000001,0
4,3.195688,0.000001,0
4,3.279542,0.000001,0
4,3.375685,0.000001,0
4,3.431310,0.000001,0
4,3.143450,0.000001,0
4,3.202615,0.000001,0
4,3.142824,0.000001,0
4,3.234542,0.000001,0
4,3.176313,0.000001,0
4,3.415529,0.000001,0
4,3.426414,0.000001,0
4,3.502142,0.000001,0
4,3.341051,0.000001,0
4,3.296624,0.000001,0
4,3.453967,0.000001,0
8,3.624013,0.000001,0
8,3.490630,0.000001,0
8,3.388951,0.000001,0
8,3.421347,0.000001,0
8,3.587280,0.000001,0
8,3.218069,0.000001,0
8,3.792693,0.000001,0
8,3.713893,0.000001,0
8,3.384315,0.000001,0
8,3.138643,0.000001,0
8,3.404419,0.000001,0
8,3.430357,0.000001,0
8,3.686081,0.000001,0
8,3.701862,0.000001,0
8,4.451120,0.000001,0
8,3.266088,0.000001,0
8,3.673790,0.000001,0
8,3.612801,0.000001,0
8,2.900782,0.000001,0
8,3.309056,0.000001,0
8,3.706237,0.000001,0
8,3.819829,0.000001,0
8,3.620926,0.000001,0
8,3.259995,0.000001,0
8,3.532125,0.000001,0
8,3.283016,0.000001,0
8,3.272860,0.000001,0
8,3.490928,0.000001,0
8,4.539817,0.000001,0
8,3.063697,0.000001,0
8,3.591239,0.000001,0
8,2.868335,0.000001,0
8,3.756081,0.000001,0
8,3.539418,0.000001,0
8,3.254370,0.000001,0
8,3.753997,0.000001,0
8,3.614989,0.000001,0
8,3.453585,0.000001,0
8,3.939150,0.000001,0
8,3.629884,0.000001,0
8,2.735942,0.000001,0
8,3.370097,0.000001,0
8,3.490721,0.000001,0
8,3.726810,0.000001,0
8,3.683061,0.000001,0
8,3.619469,0.000001,0
8,3.093384,0.000001,0
8,3.798893,0.000001,0
8,3.519105,0.000001,0
8,3.528533,0.000001,0
8,3.140778,0.000001,0
8,3.868266,0.000001,0
8,3.145362,0.000001,0
8,3.653322,0.000001,0
8,3.478846,0.000001,0
8,3.702436,0.000001,0
8,3.780142,0.000001,0
8,3.875974,0.000001,0
8,3.627437,0.000001,0
8,2.826149,0.000001,0
16,2.845733,0.000001,0
16,4.424925,0.000001,0
16,2.120276,0.000001,0
16,2.818077,0.000001,0
16,2.296993,0.000001,0
16,4.529872,0.000001,0
16,3.975402,0.000001,0
16,2.514593,0.000001,0
16,1.937779,0.000001,0
16,2.654695,0.000001,0
16,3.110208,0.000001,0
16,2.516312,0.000001,0
16,2.142724,0.000001,0
16,1.414143,0.000001,0
16,1.841792,0.000001,0
16,3.155259,0.000001,0
16,2.465948,0.000001,0
16,2.501051,0.000001,0
16,2.423605,0.000001,0
16,2.550842,0.000001,0
16,3.168592,0.000001,0
16,2.204442,0.000001,0
16,3.897174,0.000001,0
16,1.999237,0.000001,0
16,2.456886,0.000001,0
16,1.554505,0.000001,0
16,2.991564,0.000001,0
16,3.034480,0.000001,0
16,2.485427,0.000001,0
16,2.284753,0.000001,0
16,2.596206,0.000001,0
16,2.348086,0.000001,0
16,3.440775,0.000001,0
16,2.549697,0.000001,0
16,1.366904,0.000001,0
16,1.761533,0.000001,0
16,1.752314,0.000001,0
16,2.798911,0.000001,0
16,2.631466,0.000001,0
16,2.392408,0.000001,0
16,1.996217,0.000001,0
16,2.095226,0.000001,0
16,3.458380,0.000001,0
16,3.118541,0.000001,0
16,1.835699,0.000001,0
16,2.428032,0.000001,0
16,1.781324,0.000001,0
16,2.124860,0.000001,0
16,1.218573,0.000001,0
16,2.854014,0.000001,0
16,2.412356,0.000001,0
16,1.732367,0.000001,0
16,2.557197,0.000001,0
16,2.455011,0.000001,0
16,1.050712,0.000001,0
16,2.293660,0.000001,0
16,1.744086,0.000001,0
16,4.012537,0.000001,0
16,1.494715,0.000001,0
16,2.607560,0.000001,0
32,2.021685,0.000001,0
32,2.493292,0.000001,0
32,2.398085,0.000001,0
32,2.596103,0.000001,0
32,3.026356,0.000001,0
32,1.971738,0.000001,0
32,1.627838,0.000001,0
32,3.278800,0.000001,0
32,2.092986,0.000001,0
32,1.553099,0.000001,0
32,2.065747,0.000001,0
32,1.802314,0.000001,0
32,2.427148,0.000001,0
32,2.750684,0.000001,0
32,3.212343,0.000001,0
32,2.031269,0.000001,0
32,2.449647,0.000001,0
32,2.882036,0.000001,0
32,3.451870,0.000001,0
32,2.846620,0.000001,0
32,2.822402,0.000001,0
32,1.582370,0.000001,0
32,1.939134,0.000001,0
32,1.528465,0.000001,0
32,1.847313,0.000001,0
32,2.249286,0.000001,0
32,1.933510,0.000001,0
32,2.074498,0.000001,0
32,2.434179,0.000001,0
32,1.822679,0.000001,0
32,2.419961,0.000001,0
32,2.850995,0.000001,0
32,2.169808,0.000001,0
32,1.802418,0.000001,0
32,3.139636,0.000001,0
32,2.712873,0.000001,0
32,2.409908,0.000001,0
32,1.653723,0.000001,0
32,3.275571,0.000001,0
32,2.557615,0.000001,0
32,1.318625,0.000001,0
32,2.782194,0.000001,0
32,1.979968,0.000001,0
32,2.341577,0.000001,0
32,1.365395,0.000001,0
32,1.812835,0.000001,0
32,1.248261,0.000001,0
32,2.301109,0.000001,0
32,2.841204,0.000001,0
32,1.377998,0.000001,0
32,2.028665,0.000001,0
32,2.553292,0.000001,0
32,1.730440,0.000001,0
32,1.786638,0.000001,0
32,1.870803,0.000001,0
32,2.518865,0.000001,0
32,2.507355,0.000001,0
32,3.170417,0.000001,0
32,3.667283,0.000001,0
32,2.812923,0.000001,0
